YEARQ,IDHH,ICPSR,PANEL_ROT_GROUP
2020.4,1713863525398350568238262,10,62
2020.4,1713864165164061568259153,8,53
2020.4,1713934633680861565982153,10,53
2020.4,1713964633522544565682143,4,43
2020.4,1717000284569399568236153,3,53
2020.4,1717006884368311568256343,4,43
2020.4,1717006884368311568256343,4,43
2020.4,1717010265161852564536242,3,42
2020.4,1717013558491691564538162,12,62
2020.4,1717013558491691564538162,12,62
2020.4,1717013965680631564544143,3,43
2020.4,1717013965680631564544143,3,43
2020.4,1717016865395347564556152,6,52
2020.4,1717040284323671568236163,10,63
2020.4,1717040284323671568236163,10,63
2020.4,1717040284323671568236163,10,63
2020.4,1717046884369456588256343,11,43
2020.4,1717055265392109564932162,11,62
2020.4,1717064103683840565659162,12,62
2020.4,1717101908683544563849442,2,42
2020.4,1717101908683544563849442,2,42
2020.4,1717101915524548563849262,34,62
2020.4,1717103908323564563844253,7,53
2020.4,1717263999683289563244143,26,43
2020.4,1717263999683289563244143,26,43
2020.4,1717263999683289563244143,26,43
2020.4,1717263999683289563244143,26,43
2020.4,1717263999683289563244143,26,43
2020.4,1717480215453903564436153,5,53
2020.4,1717481908351276564449162,9,62
2020.4,1717481915683908564449162,12,62
2020.4,1717484615329558564482263,9,63
2020.4,1717491984359408568249162,12,62
2020.4,1717593925561996564944143,1,43
2020.4,1717606808461421564456143,1,43
2020.4,1717651399394116565934253,6,53
2020.4,1717651399394116565934253,6,53
2020.4,1717661625592195564945162,11,62
2020.4,1717663565447000564938143,1,43
2020.4,1717665215468030564932152,8,52
2020.4,1717665292363385564932152,6,52
2020.4,1717665292363385564932152,6,52
2020.4,1717665292363385564932152,6,52
2020.4,1717665292363385564932152,6,52
2020.4,1717665292363385564932152,6,52
2020.4,1717666865191910564956242,4,42
2020.4,1717671303595164563634163,12,63
2020.4,1717671999356238563649263,9,63
2020.4,1717695203397607565632253,20,53
2020.4,1717695203397607565632253,20,53
2020.4,1717696815199078565656152,7,52
2020.4,1717696833826837565656263,9,63
2020.4,1717753965357735563444153,7,53
2020.4,1717753965357735563444153,7,53
2020.4,1717753965357735563444153,7,53
2020.4,1717753965357735563444153,7,53
2020.4,1717754184167709563459163,12,63
2020.4,1717755292366358563432263,10,63
2020.4,1717756803197774563456163,10,63
2020.4,1717756892191305563456163,11,63
2020.4,1717771308493589563834163,11,63
2020.4,1717771658417590563845242,2,42
2020.4,1717771658417590563845242,2,42
2020.4,1717773908357506563844353,1,53
2020.4,1717775203467576563832143,4,43
2020.4,1717775208360313563832143,2,43
2020.4,1717775225467585563832143,2,43
2020.4,1717781665827353564945142,4,42
2020.4,1717781665827353564945142,4,42
2020.4,1717781665827353564945142,4,42
2020.4,1717781992525476564949153,5,53
2020.4,1717785265498011564932343,2,43
2020.4,1717786865827332564956343,1,43
2020.4,1717800203568459563636252,8,52
2020.4,1717810203161191563436252,7,52
2020.4,1717810203161191563436252,7,52
2020.4,1717810292681735563436143,1,43
2020.4,1717811625198565583445342,24,42
2020.4,1717931333448920565934362,12,62
2020.4,1717934199138905565959143,2,43
2020.4,1717936865468671565956162,9,62
2020.4,1717961903523889565649143,28,43
2020.4,1717961933346800565649163,12,63
2020.4,1717963933453064565644163,11,63
2020.4,1717963933453064565644163,11,63
2020.4,1756051965581918564949152,7,52
2020.4,1756053965685431564944163,10,63
2020.4,1756060233027651565632162,9,62
2020.4,1756064625357639565682142,4,42
2020.4,1756176858356409563882153,5,53
2020.4,1756201908525653563449163,11,63
2020.4,1756201908525653563449163,11,63
2020.4,1756203915135833563444242,4,42
2020.4,1756203915135833563444242,4,42
2020.4,1756210208526697563636162,12,62
2020.4,1756226892418970565956143,1,43
2020.4,1756271333026844565634142,1,42
2020.4,1756274665523822565682153,6,53
2020.4,1756285208684490564449362,9,62
2020.4,1756291615463639568245252,7,52
2020.4,1756324692168739563282262,12,62
2020.4,1756345225199863565632142,1,42
2020.4,1756346899399810565656243,4,43
2020.4,1756364165132909565959352,8,52
2020.4,1756381358413418564534242,2,42
2020.4,1756385258465357564532153,20,53
2020.4,1756401684354953565944143,1,43
2020.4,1756401925394971565938143,3,43
2020.4,1756404684134973565936263,9,63
2020.4,1756423525689484568259142,2,42
2020.4,1756441615414498564445263,10,63
2020.4,1756450284358833563436143,1,43
2020.4,1756450284358833563436143,1,43
2020.4,1756454125351085563459143,2,43
2020.4,1756454125351085563459143,2,43
2020.4,1756456803398821563456153,5,53
2020.4,1756490258356535568236252,5,52
2020.4,1756490258356535568236252,5,52
2020.4,1756503525688526563459162,9,62
2020.4,1756531399417648565634143,1,43
2020.4,1756531633396844565645252,7,52
2020.4,1756536803419097565656162,11,62
2020.4,1756561303596441563834163,11,63
2020.4,1756563508398152563838262,11,62
2020.4,1756563508398152563838262,11,62
2020.4,1756573992682182564944263,11,63
2020.4,1756574665358083564982143,2,43
2020.4,1756723584461242564438162,9,62
2020.4,1756724692529536564482153,2,53
2020.4,1756734133135937563659152,5,52
2020.4,1756741658467430563245153,6,53
2020.4,1756850208527564563836163,9,63
2020.4,1756874184353267563244153,8,53
2020.4,1756881608413544563845142,3,42
2020.4,1756886808460391563856262,10,62
2020.4,1756893558468333568238153,7,53
2020.4,1756893558468333568238153,7,53
2020.4,1756894684169414568282163,12,63
2020.4,1756894684169414568282163,12,63
2020.4,1756910265027407563232152,8,52
2020.4,1756910284132633563236162,10,62
2020.4,1756910284343752563236243,3,43
2020.4,1756944133682958565959153,7,53
2020.4,1756983915193485564556163,12,63
2020.4,1758040258326599568236242,3,42
2020.4,1758044658744612568282163,10,63
2020.4,1758063903323800565644352,5,52
2020.4,1758063903323800565644352,5,52
2020.4,1758124115163932564459152,1,52
2020.4,1758124192524487564459262,9,62
2020.4,1758125208197259564432163,8,63
2020.4,1758125215361293564432153,6,53
2020.4,1758125292466040564432153,3,53
2020.4,1758214199160293563659143,4,43
2020.4,1758214199160293563659143,4,43
2020.4,1758241625937434563245262,12,62
2020.4,1758244684967483563282343,2,43
2020.4,1758284115347257564459152,6,52
2020.4,1758405284364277565932152,5,52
2020.4,1758416858396521568256143,1,43
2020.4,1758481392083981564434142,4,42
2020.4,1758533584396841565638163,5,63
2020.4,1758534603350128565682152,8,52
2020.4,1758534603350128565682152,8,52
2020.4,1758630208168171563836153,5,53
2020.4,1758630208168171563836153,5,53
2020.4,1758646825465687563456162,10,62
2020.4,1758663592655482564938143,3,43
2020.4,1758664108348266564959263,10,63
2020.4,1758664125383399564959342,1,42
2020.4,1758664125383399564959342,1,42
2020.4,1758664125383399564959342,1,42
2020.4,1758690299352552565636152,7,52
2020.4,1758723992689223564444162,10,62
2020.4,1758723992689223564444162,10,62
2020.4,1758744158385246563259263,12,63
2020.4,1758744699522617563282163,5,63
2020.4,1758744699522617563282163,5,63
2020.4,1758744699522617563282163,5,63
2020.4,1758751625657776563445163,6,63
2020.4,1758751692921734563445262,11,62
2020.4,1758753503445637563438153,16,53
2020.4,1758761608441618564545263,11,63
2020.4,1758774108747588563859162,11,62
2020.4,1758803908566621563644162,8,62
2020.4,1758803908566621563644162,8,62
2020.4,1758833599210445565938163,10,63
2020.4,1758833999524245565944153,7,53
2020.4,1758835284190840565932163,11,63
2020.4,1758900265563443564536142,1,42
2020.4,1758903925150682564544143,4,43
2020.4,1758906858672756564556153,15,53
2020.4,1758941958564116565949242,3,42
2020.4,1758945233460017565932163,6,63
2020.4,1758973908388216564944162,9,62
2020.4,1758981365491548564534153,5,53
2020.4,1758984658560661564582153,6,53
2020.4,1758985292360640564532162,6,62
2020.4,1763004665524639568282253,8,53
2020.4,1763011625411639564545253,7,53
2020.4,1763093999680075565944162,9,62
2020.4,1763094699132346565982143,2,43
2020.4,1763101603413538563845163,10,63
2020.4,1763171608447583563845242,1,42
2020.4,1763171608447583563845242,1,42
2020.4,1763270233529831565636153,5,53
2020.4,1763273903352529565644152,6,52
2020.4,1763284633354485564482143,1,43
2020.4,1763285208469513564432142,2,42
2020.4,1763291965358342568249163,10,63
2020.4,1763293565352220568238162,9,62
2020.4,1763294184133665568259152,24,52
2020.4,1763371658195290563245143,2,43
2020.4,1763405284364122565932153,7,53
2020.4,1763420284164687568236142,2,42
2020.4,1763434199346387563459152,5,52
2020.4,1763435225827740563432242,4,42
2020.4,1763470284383220563236162,8,62
2020.4,1763470284383220563236162,8,62
2020.4,1763473584469942563238143,1,43
2020.4,1763473599197408563238143,17,43
2020.4,1763501325591003563434243,4,43
2020.4,1763513992521919564944253,8,53
2020.4,1763513992521919564944253,8,53
2020.4,1763515225391966564932162,9,62
2020.4,1763515225391966564932162,9,62
2020.4,1763604608523938564482163,11,63
2020.4,1763621965357395564949262,5,62
2020.4,1763636803023519563856153,5,53
2020.4,1763713999455135563644143,3,43
2020.4,1763713999455135563644143,3,43
2020.4,1763715233028483563632153,7,53
2020.4,1763724192389294564459242,4,42
2020.4,1763781615411901564945143,13,43
2020.4,1763811315021339563434253,5,53
2020.4,1763873958325219563244252,8,52
2020.4,1763880203133159563836153,8,53
2020.4,1763881615444548563845153,7,53
2020.4,1763881915523130563849163,21,63
2020.4,1763881915523130563849163,21,63
2020.4,1763883908162031563844153,7,53
2020.4,1763885215194585563832262,26,62
2020.4,1763885215194585563832262,26,62
2020.4,1763885215194585563832262,26,62
2020.4,1763885215194585563832262,26,62
2020.4,1763885215194585563832262,26,62
2020.4,1763971965458206564949242,3,42
2020.4,1763973525397321564938153,7,53
2020.4,1763974665168265564982252,22,52
2020.4,1763981625026938564545152,6,52
2020.4,1763981625026938564545152,6,52
2020.4,1763981625026938564545152,6,52
2020.4,1777020292166757564936163,12,63
2020.4,1777136808416458563856152,8,52
2020.4,1777161933166895565649263,8,63
2020.4,1777195284245907563632152,6,52
2020.4,1777354125135687563459163,8,63
2020.4,1777394103834452564459142,1,42
2020.4,1777411358464600568234142,3,42
2020.4,1777413958683682568244243,4,43
2020.4,1777414158689457568259262,10,62
2020.4,1777423984354629568244162,18,62
2020.4,1777465225410046565932163,3,63
2020.4,1777521925663207563249152,5,52
2020.4,1777580203134578563836142,4,42
2020.4,1777580203134578563836142,4,42
2020.4,1777580203134578563836142,4,42
2020.4,1777581333024549563834252,7,52
2020.4,1777635208194563563832152,6,52
2020.4,1777931933684128565949162,10,62
2020.4,1777931933684128565949162,10,62
2020.4,1785081984162214568249142,1,42
2020.4,1785084184686109568259152,16,52
2020.4,1785086858196532568256152,6,52
2020.4,1785091933682906565949352,7,52
2020.4,1785094699352394565982163,8,63
2020.4,1785115208023166563832262,1,62
2020.4,1785150258687632565636153,7,53
2020.4,1785321999352676563249143,1,43
2020.4,1785323999682642563244142,2,42
2020.4,1785324665687456563282263,9,63
2020.4,1785334108168463563659163,10,63
2020.4,1785335208415922563632352,7,52
2020.4,1785336808465751563656153,7,53
2020.4,1785341633360179565645252,8,52
2020.4,1785341933680760565649442,2,42
2020.4,1785343984137627565644262,9,62
2020.4,1785344133687684565659153,6,53
2020.4,1785344603343012565682163,8,63
2020.4,1785363999380070565944162,12,62
2020.4,1785383558413482564538143,11,43
2020.4,1785384165167961564559263,12,63
2020.4,1785386865191852564556263,9,63
2020.4,1785443592463933564438152,3,52
2020.4,1785451615411128563445153,7,53
2020.4,1785451925521327563449252,7,52
2020.4,1785454125451326563459152,1,52
2020.4,1785454125451326563459152,1,52
2020.4,1785455203497705563432253,5,53
2020.4,1785493908568370568244152,8,52
2020.4,1785495284829309568232153,7,53
2020.4,1785513965381920564944163,3,63
2020.4,1785515265368257564932252,4,52
2020.4,1785561315397589563834262,5,62
2020.4,1785561908322029563849152,8,52
2020.4,1785565208393163563832262,10,62
2020.4,1785583503463149563838152,3,52
2020.4,1785610258804980565936152,6,52
2020.4,1785613533462954565938143,2,43
2020.4,1785655299460802565932143,1,43
2020.4,1785824133166259563659152,5,52
2020.4,1785826808397878563656262,7,62
2020.4,1785826808397878563656262,7,62
2020.4,1785826808397878563656262,7,62
2020.4,1785826808397878563656262,7,62
2020.4,1785826808410233563656152,1,52
2020.4,1785840292527035564936243,1,43
2020.4,1785841992137049564949152,6,52
2020.4,1785861984353628568249253,4,53
2020.4,1785921608191279564445153,8,53
2020.4,1785924115344424564459143,1,43
2020.4,1785951615497212564445163,11,63
2020.4,1785954615682836564482153,6,53
2020.4,1785993599599945563238142,9,42
2020.4,1788120208521282564436242,2,42
2020.4,1788121399191253564434162,9,62
2020.4,1788121399191253564434162,9,62
2020.4,1788121915529286564449152,8,52
2020.4,1788123508029533564438152,7,52
2020.4,1788124115356010564459442,3,42
2020.4,1788211303195734563634263,2,63
2020.4,1788211984135716563649152,7,52
2020.4,1788215299196611563632252,4,52
2020.4,1788253558021680564538162,16,62
2020.4,1788301658021612564545163,15,63
2020.4,1788533933139875565644143,3,43
2020.4,1788570265138237564936342,15,42
2020.4,1788573592461933564938163,11,63
2020.4,1788573925521929564944162,10,62
2020.4,1788576815412167564956153,5,53
2020.4,1788643515027791563438162,12,62
2020.4,1788644608167722563482243,1,43
2020.4,1788661365491996564934243,2,43
2020.4,1788741999523779563249243,3,43
2020.4,1788743592462604563238163,9,63
2020.4,1788743599393250563238163,22,63
2020.4,1788744158685222563259262,12,62
2020.4,1788744684357477563282243,1,43
2020.4,1788745284022662563232162,9,62
2020.4,1788745284022662563232162,9,62
2020.4,1788761315195344564534262,9,62
2020.4,1788763915169608564544152,6,52
2020.4,1788765258683478564532242,1,42
2020.4,1788851303196403563834253,8,53
2020.4,1788853915163542563844142,2,42
2020.4,1788854603160361563882163,8,63
2020.4,1788891392199308568234152,7,52
2020.4,1788901958321696564549143,3,43
2020.4,1788901958321696564549143,3,43
2020.4,1788901958321696564549143,3,43
2020.4,1788940284528903565936253,5,53
2020.4,1788941984138989565949163,12,63
2020.4,1788945284024102565932142,1,42
2020.4,1809011965520648564549144,2,44
2020.4,1809044125686102568259145,2,45
2020.4,1809044158384658568259364,17,64
2020.4,1809121392359220564434255,8,55
2020.4,1809244199133757563259164,14,64
2020.4,1809273903132589565644165,6,65
2020.4,1809291358199404568234155,7,55
2020.4,1809320299459954563236145,2,45
2020.4,1809321384029960563234145,1,45
2020.4,1809321384029960563234145,1,45
2020.4,1809326899843224563256155,14,55
2020.4,1809326899843224563256155,14,55
2020.4,1809341933853853565649155,7,55
2020.4,1809360284520475565936264,9,64
2020.4,1809361933350469565949165,11,65
2020.4,1809363933340480565944154,8,54
2020.4,1809363933340480565944154,8,54
2020.4,1809381358927992564534144,1,44
2020.4,1809383558843433564538155,7,55
2020.4,1809441908341289564449145,4,45
2020.4,1809444103389257564459155,6,55
2020.4,1809444192134805564459154,6,54
2020.4,1809444615529261564482165,5,65
2020.4,1809445215082868564432254,8,54
2020.4,1809456825658811563456145,4,45
2020.4,1809483915167233564444154,4,54
2020.4,1809496884416571568256264,9,64
2020.4,1809561915158114563849154,6,54
2020.4,1809566803417567563856155,5,55
2020.4,1809603592592833564438255,7,55
2020.4,1809641392355812563434154,5,54
2020.4,1809663508196781564938144,2,44
2020.4,1809663592465480564938165,11,65
2020.4,1809665292361978564932145,1,45
2020.4,1809671308205914563634165,9,65
2020.4,1809693903353003565644254,3,54
2020.4,1809695284410105565632145,1,45
2020.4,1809695284410105565632145,1,45
2020.4,1809750225161781563436155,5,55
2020.4,1809770208357580563836164,10,64
2020.4,1809771608465046563845164,3,64
2020.4,1809771684028165563845165,8,65
2020.4,1809820203138419563636164,2,64
2020.4,1809823908136600563644354,6,54
2020.4,1809825208410562563632144,1,44
2020.4,1809825208410562563632144,1,44
2020.4,1809825233190558563632165,10,65
2020.4,1809825233190558563632165,10,65
2020.4,1809875299493257563232244,1,44
2020.4,1809900225161859564536144,4,44
2020.4,1809901958351529564549264,12,64
2020.4,1809963503633021565638244,10,44
2020.4,1822003592190943568238165,10,65
2020.4,1822003592190943568238165,10,65
2020.4,1822005284390977568232144,2,44
2020.4,1822014165321894564559144,2,44
2020.4,1822014165321894564559144,2,44
2020.4,1822016865395391564556144,2,44
2020.4,1822040258564670568236164,10,64
2020.4,1822040258564670568236164,10,64
2020.4,1822041384596189568234144,3,44
2020.4,1822043933358329568244264,10,64
2020.4,1822240299135224563236164,9,64
2020.4,1822241665499992563245145,3,45
2020.4,1822266858595256563256154,8,54
2020.4,1822493584419323568238144,2,44
2020.4,1822541608195795563645165,3,65
2020.4,1822594125321988564959165,11,65
2020.4,1822601365391453564434154,2,54
2020.4,1822604692523909564482164,10,64
2020.4,1822660215563343564936155,3,55
2020.4,1822661399028000564934155,7,55
2020.4,1822661658418092564945254,7,54
2020.4,1822661665827015564945165,4,65
2020.4,1822661925166749564949165,11,65
2020.4,1822663965382170564944165,8,65
2020.4,1822663965382170564944165,8,65
2020.4,1822663965382170564944165,8,65
2020.4,1822663965382170564944165,8,65
2020.4,1822663965382170564944165,8,65
2020.4,1822663965562154564944145,3,45
2020.4,1822664192522166564959264,10,64
2020.4,1822665225412156564932144,2,44
2020.4,1822666858198054564956155,5,55
2020.4,1822670208680531563636245,1,45
2020.4,1822670208680531563636245,1,45
2020.4,1822671303360248563634155,5,55
2020.4,1822690233347652565636165,8,65
2020.4,1822691903383048565649164,10,64
2020.4,1822721392194460564434155,5,55
2020.4,1822751625598593563445164,1,64
2020.4,1822751625598593563445164,1,64
2020.4,1822774615343510563882144,1,44
2020.4,1822774615458125563882165,3,65
2020.4,1822776803197566563856244,3,44
2020.4,1822803558396620563638165,9,65
2020.4,1822806808495121563656165,1,65
2020.4,1822810225347762563436155,8,55
2020.4,1822810225347762563436155,8,55
2020.4,1822814692386394563482144,1,44
2020.4,1822814692561348563482155,8,55
2020.4,1822815208411168563432155,4,55
2020.4,1822821308467872563634264,9,64
2020.4,1822830284130437565936155,7,55
2020.4,1822833533594137565938164,12,64
2020.4,1822905258495393564532264,3,64
2020.4,1822905299466936564532165,7,65
2020.4,1822925215413978564432144,1,44
2020.4,1822931333448931565934155,8,55
2020.4,1822933933324143565944354,7,54
2020.4,1822933933324143565944354,7,54
2020.4,1822933933354286565944164,9,64
2020.4,1822933933354286565944164,9,64
2020.4,1822934684564146565982145,2,45
2020.4,1822960203563059585636145,8,45
2020.4,1822961333417612565634154,5,54
2020.4,1822964633523056565682145,1,45
2020.4,1822965203590107565632154,7,54
2020.4,1836051933462132564938165,12,65
2020.4,1836064633520140565682144,2,44
2020.4,1836121308193935564434165,10,65
2020.4,1836174184396401563845155,5,55
2020.4,1836176825356476563882145,3,45
2020.4,1836201358025660563434154,5,54
2020.4,1836201933165657563459165,6,65
2020.4,1836206803395633563456144,1,44
2020.4,1836213903160279563644254,5,54
2020.4,1836213903160279563644254,5,54
2020.4,1836224133350065565959264,8,64
2020.4,1836271684353864565644165,11,65
2020.4,1836273599413865565645155,5,55
2020.4,1836321984162448563249144,2,44
2020.4,1836321984162448563249144,2,44
2020.4,1836326815398751563256254,7,54
2020.4,1836343965689880565644165,11,65
2020.4,1836343965689880565644165,11,65
2020.4,1836343965689880565644165,11,65
2020.4,1836344633137668565682165,11,65
2020.4,1836344633137668565682165,11,65
2020.4,1836363999134234565944165,9,65
2020.4,1836365299192909565932165,7,65
2020.4,1836365299192909565932165,7,65
2020.4,1836381658593440564545154,1,54
2020.4,1836383965525380564544155,8,55
2020.4,1836383965525380564544155,8,55
2020.4,1836384192132783564559144,4,44
2020.4,1836384192132783564559144,4,44
2020.4,1836384192132783564559144,4,44
2020.4,1836384192132783564559144,4,44
2020.4,1836384192132783564559144,4,44
2020.4,1836384192132783564559144,4,44
2020.4,1836384658680614564582145,4,45
2020.4,1836401692354903565944255,7,55
2020.4,1836406884410866565956265,11,65
2020.4,1836424184346162568259144,2,44
2020.4,1836441392823927564434155,6,55
2020.4,1836441692419518564445145,4,45
2020.4,1836501925135648563449145,3,45
2020.4,1836551658199665564545264,5,64
2020.4,1836553503685302564559254,6,54
2020.4,1836575265391901564932164,8,64
2020.4,1836725215131244564449145,2,45
2020.4,1836725215131244564449145,2,45
2020.4,1836734133135924563659154,5,54
2020.4,1836734158415934563645164,6,64
2020.4,1836740258525291563236144,1,44
2020.4,1836740258525291563236144,1,44
2020.4,1836740258525291563236144,1,44
2020.4,1836740258525291563236144,1,44
2020.4,1836740258525291563236144,1,44
2020.4,1836744684167410563282244,1,44
2020.4,1836764165135366564559155,6,55
2020.4,1836764665356948564582145,4,45
2020.4,1836821308025118563634145,2,45
2020.4,1836824108355978563659164,6,64
2020.4,1836824108355978563659164,6,64
2020.4,1836856803396419563856245,1,45
2020.4,1836871692353234563244164,4,64
2020.4,1836875208683207563249145,1,45
2020.4,1836883558024554563838164,11,64
2020.4,1836883558024554563838164,11,64
2020.4,1836883558024554563838164,11,64
2020.4,1836896858399466568256255,7,55
2020.4,1836971303028248564934364,3,64
2020.4,1836973533168240564959145,4,45
2020.4,1836981915393480564538265,10,65
2020.4,1836981915393480564538265,10,65
2020.4,1836983965523428564582165,12,65
2020.4,1840120292162847564436165,7,65
2020.4,1840121399191215564434144,2,44
2020.4,1840121915163927564449255,7,55
2020.4,1840123515192821564438144,3,44
2020.4,1840124608131239564482165,11,65
2020.4,1840180203689057565636155,8,55
2020.4,1840184603359063565682254,5,54
2020.4,1840214103350256563659154,6,54
2020.4,1840214103350256563659154,6,54
2020.4,1840306858191633564556165,5,65
2020.4,1840374684132668563282154,6,54
2020.4,1840375299392611563232145,2,45
2020.4,1840481692363960564445264,10,64
2020.4,1840481692363960564445264,10,64
2020.4,1840535233362583565632154,3,54
2020.4,1840535233362583565632154,3,54
2020.4,1840535233390138565632244,4,44
2020.4,1840535233390138565632244,4,44
2020.4,1840535233390138565632244,4,44
2020.4,1840571992528041564949154,8,54
2020.4,1840643908168581563444145,3,45
2020.4,1840643925455879563444155,5,55
2020.4,1840643992138821563444144,4,44
2020.4,1840645208391002563432254,1,54
2020.4,1840646892395878563456264,11,64
2020.4,1840705208026230563632144,12,44
2020.4,1840741384419979563234254,6,54
2020.4,1840741684469965563245144,1,44
2020.4,1840743958165289563244154,6,54
2020.4,1840744192687497563259154,2,54
2020.4,1840761315195339564534144,1,44
2020.4,1840763992165318564544165,9,65
2020.4,1840763992165318564544165,9,65
2020.4,1840765258395388564532154,6,54
2020.4,1840783525391971564938155,7,55
2020.4,1840783525391971564938155,7,55
2020.4,1840783525391971564938155,7,55
2020.4,1840783525391971564938155,7,55
2020.4,1840783525391971564938155,7,55
2020.4,1840783525391971564938155,7,55
2020.4,1840815225191361563432144,3,44
2020.4,1840851915136415583849144,6,44
2020.4,1840854699358112563882145,4,45
2020.4,1840855203412038563832265,12,65
2020.4,1840856884418102563856155,7,55
2020.4,1840893558469450568238164,10,64
2020.4,1840894625359385568282165,9,65
2020.4,1840895265394694568232254,7,54
2020.4,1840941325198912565934155,5,55
2020.4,1840941684390018565945155,8,55
2020.4,1840943984680434565944165,9,65
2020.4,1840943984680434565944165,9,65
2020.4,1840944184688905565959144,2,44
2020.4,1840944699134156565982254,5,54
2020.4,1840945265020001565932154,8,54
2020.4,1846064133686846565659154,8,54
2020.4,1846071603415315564545165,12,65
2020.4,1846071615416915564545164,11,64
2020.4,1846071958131590564549254,5,54
2020.4,1846074158415393564545164,9,64
2020.4,1846074158415393564545164,9,64
2020.4,1846095258468905565932165,9,65
2020.4,1846095258468905565932165,9,65
2020.4,1846095258468905565932165,9,65
2020.4,1846111308393149563834144,3,44
2020.4,1846113508463126563838164,8,64
2020.4,1846114108684588563859255,7,55
2020.4,1846114133167524563859154,5,54
2020.4,1846115208413197563832145,1,45
2020.4,1846115208686430563849164,5,64
2020.4,1846141992521214564449144,2,44
2020.4,1846144184161263564459144,3,44
2020.4,1846144192354409564459164,9,64
2020.4,1846174108520356563859154,7,54
2020.4,1846221933134189565949144,16,44
2020.4,1846231958563676568249164,8,64
2020.4,1846261399465214563234254,1,54
2020.4,1846263999529965583244364,13,64
2020.4,1846430208137724563436154,7,54
2020.4,1846431625397715563445144,4,44
2020.4,1846433915166341563444165,10,65
2020.4,1846473558463204563238145,1,45
2020.4,1846473558463204563238145,1,45
2020.4,1846473558463204563238145,1,45
2020.4,1846473558463204563238145,1,45
2020.4,1846474192162432563259155,2,55
2020.4,1846611699464160565945164,11,64
2020.4,1846614133384132565959264,8,64
2020.4,1846620225462130564932264,8,64
2020.4,1846621665397022564945165,1,65
2020.4,1846621933682115564949165,11,65
2020.4,1846623525468208564938165,9,65
2020.4,1846673933358435563644244,3,44
2020.4,1846703503195108563638165,9,65
2020.4,1846711308135743563636154,5,54
2020.4,1846711308135743563636154,5,54
2020.4,1846711308135743563636154,5,54
2020.4,1846711933135904563649145,4,45
2020.4,1846715203025988563632255,6,55
2020.4,1846784615528283564982165,10,65
2020.4,1846790208137651565636145,4,45
2020.4,1846790233683878565636254,8,54
2020.4,1846790284139070565636165,10,65
2020.4,1846790284139070565636165,10,65
2020.4,1846794199683077565659155,7,55
2020.4,1846794633353888565682255,5,55
2020.4,1846796833413026565656164,6,64
2020.4,1846811315191314563434164,9,64
2020.4,1846813915355642563444155,4,55
2020.4,1846813915355642563444155,4,55
2020.4,1846861603419422568245144,1,44
2020.4,1846863958136115568244255,5,55
2020.4,1846863958136115568244255,5,55
2020.4,1846930284130835565936144,1,44
2020.4,1846930284130835565936144,1,44
2020.4,1846954615454492564482155,7,55
2020.4,1846960203687667565636245,2,45
2020.4,1861101308196481563834155,8,55
2020.4,1861106808416421563856144,1,44
2020.4,1861143908161449564444154,5,54
2020.4,1861143908161449564444154,5,54
2020.4,1861263984355200563244145,2,45
2020.4,1861280292681226564436165,11,65
2020.4,1861284115169591564459145,1,45
2020.4,1861290284383624568236164,22,64
2020.4,1861290284383624568236164,22,64
2020.4,1861296858413685568256154,8,54
2020.4,1861404125194256565959265,11,65
2020.4,1861405233594110565932155,6,55
2020.4,1861426858399319568256145,1,45
2020.4,1861431999386316563449154,7,54
2020.4,1861476892823767563256155,5,55
2020.4,1861476892823767563256155,5,55
2020.4,1861625292367057564932145,1,45
2020.4,1861731608460222563645154,15,54
2020.4,1861791303410714565634145,1,45
2020.4,1861794603560140565682155,6,55
2020.4,1861813515391331563438145,2,45
2020.4,1861813515391331563438145,2,45
2020.4,1861860265350962568236164,12,64
2020.4,1861863958166580568244164,12,64
2020.4,1861880215355078563836155,9,55
2020.4,1861970225343345564936344,1,44
2020.4,1861971325467142564934165,9,65
2020.4,1865040265563647568236155,7,55
2020.4,1865040284998357568236164,9,64
2020.4,1865041365416553568234145,2,45
2020.4,1865043965019403568244254,7,54
2020.4,1865043965019403568244254,7,54
2020.4,1865043965019403568244254,7,54
2020.4,1865043965818321568244144,4,44
2020.4,1865043965818321568244144,4,44
2020.4,1865063903383886565644144,2,44
2020.4,1865120215357297564436164,8,64
2020.4,1865120215357297564436164,8,64
2020.4,1865123992132829564444165,10,65
2020.4,1865201925561301563449165,5,65
2020.4,1865210258130259563636154,4,54
2020.4,1865241399392431563234145,4,45
2020.4,1865270203132524565636144,2,44
2020.4,1865271933353898565649145,1,45
2020.4,1865273503360742565638155,3,55
2020.4,1865274699562510565682164,9,64
2020.4,1865293584462242568238165,6,65
2020.4,1865375299029957563232244,1,44
2020.4,1865400284454919565936245,2,45
2020.4,1865401999134215565949144,3,44
2020.4,1865424184359399568259155,13,55
2020.4,1865483908011289564444165,10,65
2020.4,1865483908011289564444165,10,65
2020.4,1865485208199290564432165,12,65
2020.4,1865531333415549565634165,12,65
2020.4,1865571308821949564934155,7,55
2020.4,1865571915561939564949164,9,64
2020.4,1865571965357329564949265,12,65
2020.4,1865571965357329564949265,12,65
2020.4,1865573565396747564938165,12,65
2020.4,1865641633441322563445145,1,45
2020.4,1865644192525688563459244,3,44
2020.4,1865660292538033564936154,6,54
2020.4,1865661992262189564949165,12,65
2020.4,1865661992262189564949165,12,65
2020.4,1865661992262189564949165,12,65
2020.4,1865691333335550565634144,4,44
